DataProvider,OperatorInfo,UsageType,StatusType,SubmissionStatus,UserComments,PercentageSimilarity,MediaItems,IsRecentlyVerified,DateLastVerified,ID,UUID,ParentChargePointID,DataProviderID,DataProvidersReference,OperatorID,OperatorsReference,UsageTypeID,UsageCost,AddressInfo/ID,AddressInfo/Title,AddressInfo/AddressLine1,AddressInfo/AddressLine2,AddressInfo/Town,AddressInfo/StateOrProvince,AddressInfo/Postcode,AddressInfo/CountryID,AddressInfo/Country,AddressInfo/Latitude,AddressInfo/Longitude,AddressInfo/ContactTelephone1,AddressInfo/ContactTelephone2,AddressInfo/ContactEmail,AddressInfo/AccessComments,AddressInfo/RelatedURL,AddressInfo/Distance,AddressInfo/DistanceUnit,Connections/0/ID,Connections/0/ConnectionTypeID,Connections/0/ConnectionType,Connections/0/Reference,Connections/0/StatusTypeID,Connections/0/StatusType,Connections/0/LevelID,Connections/0/Level,Connections/0/Amps,Connections/0/Voltage,Connections/0/PowerKW,Connections/0/CurrentTypeID,Connections/0/CurrentType,Connections/0/Quantity,Connections/0/Comments,Connections/1/ID,Connections/1/ConnectionTypeID,Connections/1/ConnectionType,Connections/1/Reference,Connections/1/StatusTypeID,Connections/1/StatusType,Connections/1/LevelID,Connections/1/Level,Connections/1/Amps,Connections/1/Voltage,Connections/1/PowerKW,Connections/1/CurrentTypeID,Connections/1/CurrentType,Connections/1/Quantity,Connections/1/Comments,Connections/2/ID,Connections/2/ConnectionTypeID,Connections/2/ConnectionType,Connections/2/Reference,Connections/2/StatusTypeID,Connections/2/StatusType,Connections/2/LevelID,Connections/2/Level,Connections/2/Amps,Connections/2/Voltage,Connections/2/PowerKW,Connections/2/CurrentTypeID,Connections/2/CurrentType,Connections/2/Quantity,Connections/2/Comments,NumberOfPoints,GeneralComments,DatePlanned,DateLastConfirmed,StatusTypeID,DateLastStatusUpdate,MetadataValues,DataQualityLevel,DateCreated,SubmissionStatusTypeID,Connections/3/ID,Connections/3/ConnectionTypeID,Connections/3/ConnectionType,Connections/3/Reference,Connections/3/StatusTypeID,Connections/3/StatusType,Connections/3/LevelID,Connections/3/Level,Connections/3/Amps,Connections/3/Voltage,Connections/3/PowerKW,Connections/3/CurrentTypeID,Connections/3/CurrentType,Connections/3/Quantity,Connections/3/Comments
,,,,,,,,false,,146028,9272BCBA-A461-4FB9-B8CB-8DC18375B1A7,,1,,23,52549,4,€0.25/kWh; andere tarieven voor oudere auto's,146380,Assen Supercharger,1 Balkenweg,,Assen,,,159,,52.9929,6.52447,,,,,,,0,202916,27,,,50,,3,,,,120,30,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,"14 Superchargers, available 24/7, up to 150kW",,,50,2019-12-30T21:26:00Z,,1,2019-12-30T21:26:00Z,200,,,,,,,,,,,,,,,
,,,,,,,,false,,145861,2894240E-0A33-475E-B152-D423EE88C6E1,,1,,44,,3,"€0,31",146213,Escher EV,Maurits Escherstraat 12,,Zelhem,Gelderland,7021GJ,159,,52.00997492699278,6.360814324598891,+31621818012,,john.bruil@gmail.com,Please contact main Telephone number before charging.,,,0,202641,1036,,,50,,2,,32,240,7.4,10,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,50,2020-01-09T16:26:00Z,,1,2019-12-24T12:08:00Z,200,,,,,,,,,,,,,,,
,,,,,,,,false,,135441,4FBE71D7-3F96-42B2-A706-C8DE26481736,,1,,108,,1,€0.34/kWh,135787,Sterappelstraat ,Sterappelstraat 46,,Den haag,,,159,,52.06545893864143,4.255977912920798,,,,,,,0,189777,25,,,50,,2,,32,400,22,20,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,50,2019-12-21T17:21:00Z,,1,2019-12-21T08:21:00Z,200,,,,,,,,,,,,,,,
,,,,,,,,false,,135327,B9C8A325-458E-4E77-94E1-FBE1DC558E33,,1,,177,,1,,135673,Doctor Ariënsstraat,Doctor Ariënsstraat 27,Panningen,Peel en Maas,Limburg,5981VE,159,,51.324719151036305,5.978757452000309,,,,,,,0,189597,25,,,50,,2,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,50,2019-12-17T23:23:00Z,,1,2019-12-17T15:24:00Z,200,,,,,,,,,,,,,,,
,,,,,,,,false,,134006,983B6E3D-2BA6-49E1-A2A5-3802F1F04132,,1,,177,,1,,134352,Stationsplein,Stationsplein,Rijen,Gilze en Rijen,Noord-Brabant,5122CB,159,,51.5840855763044,4.92548384979523,,,,,,,0,187504,25,,,50,,2,,,,11,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,50,2019-10-31T21:31:00Z,,1,2019-10-31T14:34:00Z,200,,,,,,,,,,,,,,,
,,,,,,,,false,,133796,E905CF0B-7264-433E-99DD-855D99D59E33,,1,,103,,1,,134142,Ericssonstraat 2 Rijen,Ericssonstraat 2,,Rijen,,5121ML ,159,,51.57804198587354,4.926538867494173,,,,,,,0,187246,25,,,50,,2,,,,22,20,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,50,2019-10-26T17:35:00Z,,1,2019-10-26T17:33:00Z,200,,,,,,,,,,,,,,,
,,,,,,,,false,,133792,9973F97E-AE60-4FEC-B096-F787E6F6D7B0,,1,,74,,1,,134138,Fastned Ravensewetering,Ravensewetering,,Nieuwegein,,3439ZZ,159,,52.049847,5.122276,,,,24/7,http://www.fastned.nl,,0,187238,2,,,50,,3,,125,400,50,30,,1,,187239,33,,,50,,3,,,,50,30,,1,,187240,33,,,50,,3,,,,175,30,,3,,4,,,,50,2019-10-26T08:03:00Z,,1,2019-10-26T08:03:00Z,200,,,,,,,,,,,,,,,
,,,,,,,,false,,133791,5030E13C-4F7F-429F-9378-9B07E31902AE,,1,,74,,1,,134137,Fastned Jutphaas,Jutphaas A2,,Nieuwegein,,3437 PV,159,,52.01765429656405,5.068244565118107,,,,,http://www.fastned.nl,,0,187234,2,,,50,,3,,125,400,50,30,,2,,187235,33,,,50,,3,,,,50,30,,2,,187236,25,,,50,,3,,,,43,20,,2,,4,,,,50,2019-10-26T07:59:00Z,,1,2019-10-26T07:59:00Z,200,187237,33,,,50,,3,,,,175,30,,3,
,,,,,,,,false,,133777,95D0245C-FB94-4174-83A2-13F358B56D49,,1,,23,52225,4,€0.25/kWh; andere tarieven voor oudere auto's,134123,Duiven Supercharger,Impuls 2,,Duiven,,6921 RK,159,,51.959482,6.021093,,,,,,,0,187220,27,,,50,,3,,,,120,30,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,"16 Superchargers, available 24/7, up to 120kW",,,50,2020-03-12T12:07:00Z,,1,2019-10-26T05:55:00Z,200,,,,,,,,,,,,,,,
,,,,,,,,false,,133766,5A909494-6DA6-44F3-822F-0B7C9839AE37,,1,,23,52226,4,€0.25/kWh; andere tarieven voor oudere auto's,134112,Naarden Supercharger,Ijsselmeerweg 3,,Naarden,,1411,159,,52.308658,5.140926,,,,,,,0,187209,27,,,50,,3,,,,120,30,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,"12 Superchargers, available 24/7, up to 120kW",,,50,2021-01-30T07:04:00Z,,1,2019-10-26T05:53:00Z,200,,,,,,,,,,,,,,,
,,,,,,,,false,,133744,E61C32A4-EF41-4475-9C32-58725705D295,,1,,1,,1,,134090,Marijkestraat,Marijkestraat,Rijen,Gilze en Rijen,Noord-Brabant,5121XB,159,,51.588294822554,4.91985313736404,,,,,,,0,187180,25,,,50,,2,,,,11,20,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,50,2019-10-26T17:21:00Z,,1,2019-10-25T09:20:00Z,200,,,,,,,,,,,,,,,
,,,,,,,,false,,133632,E257B660-F1EF-4729-83DF-9852DE65474C,,1,,23,49881,4,,133978,Heerlijkheid Mariënwaerdt,Oude Waag 21,,Beesd,,4153 RC,159,,51.889319,5.219076, +31 3456 87010,,,,,,0,187042,30,,,50,,2,,,,11,20,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"1 Tesla Connector, up to 11kW.Available for customers. Please see front desk.",,,50,2019-10-22T05:45:00Z,,1,2019-10-22T05:45:00Z,200,,,,,,,,,,,,,,,
,,,,,,,,false,,133376,C205D7AD-EDC7-4118-A051-8510A257F3E2,,1,,74,,1,,133722,Fastned De Hackelaar,De Hackelaar A1,,Muiden,,1398 PN,159,,52.322068974177654,5.084432053024898,,,,24/7,http://fastned.nl/,,0,186714,33,,,50,,3,,,,175,30,,2,,186715,33,,,50,,3,,125,400,50,30,,2,,186716,2,,,50,,3,,,,50,30,,2,,4,,,,50,2019-10-16T17:55:00Z,,1,2019-10-16T17:55:00Z,200,186717,1036,,,50,,3,,63,400,43,20,,2,
,,,,,,,,false,,133144,2DE1C6EF-B954-4437-9F07-6874DB98F6B0,,1,,103,NLALLEGO005522,1,"€ 0,391/kWh",133490,Winkelcentrum Stadsveld,Zweringweg 210,,Enschede,,,159,,52.2104000019586,6.86353579627712,,,,,,,0,186457,25,,,50,,2,,32,400,22,20,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,50,2019-10-17T11:11:00Z,,1,2019-10-15T14:15:00Z,200,,,,,,,,,,,,,,,
,,,,,,,,false,,133004,23803FD5-228D-4066-9D14-B72C69271700,,1,,1,,6,,133350,SpaSereen,"Westbroekse Binnenweg 2a, ",,Tienhoven,,3612 AH,159,,52.1464286185232,5.08371539338782,,,,,,,0,186277,25,,,50,,2,,,,22,20,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,50,2019-10-11T17:03:00Z,,1,2019-10-11T07:42:00Z,200,,,,,,,,,,,,,,,
,,,,,,,,false,,132596,5CCB124C-EC22-4AA5-AD48-D3DA83E956B3,,1,,3299,,1,Aprox. 8 euro per charging session. Depending on provider.,132942,IONITY Sevenum,Kleefsedijk 27,,Sevenum,,5975 NV,159,,51.3800057287701,5.98544993956125,,,,Located on the parking lot next to the KFC. Open 24/7.,,,0,185626,33,,,50,,3,,,,350,30,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,50,2019-10-11T07:14:00Z,,1,2019-10-03T07:08:00Z,200,,,,,,,,,,,,,,,
,,,,,,,,false,,132397,6E3E4B97-F107-4E4D-A138-30C9BFA8670A,,1,,74,,1,,132743,Fastned De Knoest,De Knoest A27,,Nieuwegein,Utrecht,3433NW,159,,52.0142658986678,5.12237807136125,,,,,http://www.fastned.nl,,0,185374,2,,,50,,3,,125,400,50,30,,1,,185375,33,,,50,,3,,,,50,30,,1,,185376,25,,,50,,3,,,,43,20,,1,,3,,,,50,2019-10-30T21:07:00Z,,1,2019-09-28T12:54:00Z,200,185377,33,,,50,,3,,,,175,30,,2,
,,,,,,,,false,,132396,F4F48B95-39D8-47BB-B173-B7A426446932,,1,,74,,5,,132742,Fastned Varakker,Varakker A15,,Opheusden,,4043 AS,159,,51.9239521236228,5.605242981731408,,,,24/7,,,0,185371,33,,,50,,3,,125,400,50,30,,2,,185372,2,,,50,,3,,,,50,30,,2,,185373,25,,,50,,3,,63,400,43,20,,2,,4,,,,50,2019-09-28T12:35:00Z,,1,2019-09-28T12:35:00Z,200,,,,,,,,,,,,,,,
,,,,,,,,false,,132395,585F9531-F854-4CE7-9B71-63F30BE563CF,,1,,74,,5,,132741,Fastned Jan Heijnsstraat (AH),Jan Heijnsstraat 10,,Tilburg,,5041GB,159,,51.56232666590884,5.07525043679334,,,,24/7,,,0,185369,33,,,50,,3,,125,400,50,30,,2,,185370,2,,,50,,3,,,,50,30,,2,,,,,,,,,,,,,,,,,2,,,,50,2019-09-28T12:30:00Z,,1,2019-09-28T12:30:00Z,200,,,,,,,,,,,,,,,
,,,,,,,,false,,132394,F2FB1628-0A40-496D-AE84-07C12602C178,,1,,74,,1,,132740,Fastned Bloemheuvel,Bloemheuvel A12,,Woudenberg,,3931PD,159,,52.049899909363546,5.461559592664003,,,,24/7,http://fastned.nl/,,0,185365,33,,,50,,3,,,,175,30,,1,,185366,33,,,50,,3,,125,400,50,30,,2,,185367,2,,,50,,3,,,,50,30,,2,,4,,,,50,2019-09-28T12:26:00Z,,1,2019-09-28T12:26:00Z,200,185368,1036,,,50,,3,,63,400,43,20,,2,
,,,,,,,,false,,132393,A66F33B5-3353-4578-940D-36DEFAA92E9B,,1,,74,,5,,132739,Fastned De Vonken,De Vonken A7,,Terwispel,,8407EC,159,,53.032415688134506,6.021034570977008,,,,24/7,,,0,185362,33,,,50,,3,,125,400,50,30,,2,,185363,2,,,50,,3,,,,50,30,,2,,185364,25,,,50,,3,,63,400,43,20,,2,,4,,,,50,2019-09-28T12:17:00Z,,1,2019-09-28T12:17:00Z,200,,,,,,,,,,,,,,,
,,,,,,,,false,,132391,FFA2CFFC-C340-439A-AF78-2E265C5ADDEC,,1,,74,,1,,132737,Fastned Den Ruygen Hoek-Oost,Den Ruygen Hoek-Oost A4,,Rijsenhout,,2132MA,159,,52.25826430677844,4.685957607546129,,,,,http://fastned.nl/,,0,185357,33,,,50,,3,,,,175,30,,4,,185358,33,,,50,,3,,125,400,50,30,,2,,185359,2,,,50,,3,,,,50,30,,2,,8,,,,50,2019-09-28T11:25:00Z,,1,2019-09-28T11:25:00Z,200,185360,1036,,,50,,3,,63,400,43,20,,2,
,,,,,,,,false,,132390,8EECB4EE-CC46-45E7-81B6-3EEF9F90FC44,,1,,74,,1,,132736,Fastned Aalscholver,Aalscholver A6,,Lelystad,,8218PW,159,,52.43605394334023,5.425004709194127,,,,24/7,http://fastned.nl/,,0,185353,33,,,50,,3,,,,175,30,,2,,185354,33,,,50,,3,,125,400,50,30,,2,,185355,2,,,50,,3,,,,50,30,,2,,4,,,,50,2019-09-28T10:56:00Z,,1,2019-09-28T10:56:00Z,200,185356,1036,,,50,,3,,63,400,43,20,,2,
,,,,,,,,false,,132389,50445279-AB30-4D8E-8A52-B794F4C33ECB,,1,,74,,1,,132735,Fastned Lepelaar,Lepelaar A6,,Lelystad,,8218PZ,159,,52.432869,5.422989,,,,24/7,http://fastned.nl/,,0,185349,33,,,50,,3,,,,175,30,,2,,185350,33,,,50,,3,,125,400,50,30,,2,,185351,2,,,50,,3,,,,50,30,,2,,4,,,,50,2019-09-28T10:55:00Z,,1,2019-09-28T10:55:00Z,200,185352,1036,,,50,,3,,63,400,43,20,,2,
,,,,,,,,false,,132387,699E27D4-276E-48BD-BCE5-6EC5BB29ACB6,,1,,74,,1,,132733,Fastned Honswijck,Honswijck A1,,Muiden,,1398PZ,159,,52.3198822293468,5.077603571033933,,,,,http://fastned.nl/,,0,185343,33,,,50,,3,,,,175,30,,4,,185344,33,,,50,,3,,125,400,50,30,,2,,185345,2,,,50,,3,,,,50,30,,2,,8,,,,50,2019-09-28T10:32:00Z,,1,2019-09-28T10:32:00Z,200,185346,1036,,,50,,3,,63,400,43,20,,2,
,,,,,,,,false,,132386,9D4BF2E8-9FE1-454B-AB08-B12B784FD5FD,,1,,74,,1,,132732,Fastned Portland,Portland A15,,Rhoon,,3161GP,159,,51.86262339782925,4.4598305447498205,,,,24/7,http://fastned.nl/,,0,185339,33,,,50,,3,,,,175,30,,1,,185340,33,,,50,,3,,125,400,50,30,,1,,185341,2,,,50,,3,,,,50,30,,1,,4,,,,50,2019-09-28T10:22:00Z,,1,2019-09-28T10:22:00Z,200,185342,1036,,,50,,3,,63,400,43,20,,1,
,,,,,,,,false,,132385,2E7D7E3C-D4FF-4AE9-A64D-0704B8089727,,1,,74,,1,,132731,Fastned Wellerzand,Wellerzand A6,,Bant,,8313 PV,159,,52.784365011052245,5.759275406583583,,,,24/7,http://fastned.nl/,,0,185335,33,,,50,,3,,,,175,30,,2,,185336,33,,,50,,3,,125,400,50,30,,1,,185337,2,,,50,,3,,,,50,30,,1,,4,,,,50,2019-09-28T10:21:00Z,,1,2019-09-28T10:21:00Z,200,185338,1036,,,50,,3,,63,400,43,20,,1,
,,,,,,,,false,,132384,1DA4E0F3-D666-4E1F-AE4A-F59B27026F96,,1,,74,,1,,132730,Fastned Lemsterhop,Lemsterhop A6,,Rutten,,8313RE,159,,52.818464629420276,5.7423368906721635,,,,,http://fastned.nl/,,0,185331,33,,,50,,3,,,,175,30,,2,,185332,33,,,50,,3,,125,400,50,30,,1,,185333,2,,,50,,3,,,,50,30,,1,,4,,,,50,2019-09-28T10:20:00Z,,1,2019-09-28T10:20:00Z,200,185334,1036,,,50,,3,,63,400,43,20,,1,
,,,,,,,,false,,132383,8B716683-32A6-4B44-BE4B-8B847A20A365,,1,,74,,1,,132729,GelreDome,Batavierenweg 29,,Arnhem,,6841HN,159,,51.96467,5.892364,,,,24/7,http://fastned.nl/,,0,185327,33,,,50,,3,,,,175,30,,2,,185328,33,,,50,,3,,125,400,50,30,,1,,185329,2,,,50,,3,,,,50,30,,1,,4,,,,50,2019-09-28T10:19:00Z,,1,2019-09-28T10:19:00Z,200,185330,1036,,,50,,3,,63,400,43,20,,1,
,,,,,,,,false,,132382,967E4CA3-5784-4C23-B9BD-4CE93C2E4894,,1,,74,,1,,132728,Fastned Mastpolder,Mastpolder A58,,Rucphen,,4715 TA,159,,51.5476316753116,4.53054657308508,,,,,http://fastned.nl/,,0,185323,33,,,50,,3,,,,175,30,,2,,185324,33,,,50,,3,,125,400,50,30,,1,,185325,2,,,50,,3,,,,50,30,,1,,4,,,,50,2019-09-28T14:22:00Z,,1,2019-09-28T10:11:00Z,200,185326,1036,,,50,,3,,63,400,43,20,,1,
,,,,,,,,false,,132381,D7962D01-FB55-4E95-9214-8F6FDFD18CF1,,1,,74,,1,,132727,Fastned Hoezaar,Hoezaar A58,,Rucphen,,4735 TX,159,,51.54878251803402,4.529013372128929,,,,24/7,http://fastned.nl/,,0,185319,33,,,50,,3,,,,175,30,,2,,185320,33,,,50,,3,,125,400,50,30,,1,,185321,2,,,50,,3,,,,50,30,,1,,4,,,,50,2019-09-28T10:09:00Z,,1,2019-09-28T10:09:00Z,200,185322,1036,,,50,,3,,63,400,43,20,,1,
,,,,,,,,false,,132380,F3C04C2E-4C0F-42ED-9BFE-27E24F1FB34F,,1,,74,,1,,132726,Fastned Prinses Máximaplein,Prinses Máximaplein,,Den Haag,,2496 XH,159,,52.0552053241585,4.39111172879348,,,,,http://fastned.nl/,,0,185315,33,,,50,,3,,,,175,30,,2,,185316,33,,,50,,3,,125,400,50,30,,1,,185317,2,,,50,,3,,,,50,30,,1,,4,,,,50,2019-09-28T14:22:00Z,,1,2019-09-28T10:05:00Z,200,185318,1036,,,50,,3,,63,400,43,20,,1,
,,,,,,,,false,,132379,B18FE267-60E1-41B1-8DA8-582D2EFA09E1,,1,,74,,1,,132725,Fastned Sandelingen-Oost,Sandelingen-Oost A16,,Hendrik-Ido-Ambacht,,3342 LE,159,,51.83475015088521,4.620992950949812,,,,24/7,http://fastned.nl/,,0,185311,33,,,50,,3,,,,175,30,,2,,185312,33,,,50,,3,,125,400,50,30,,1,,185313,2,,,50,,3,,,,50,30,,1,,4,,,,50,2019-09-28T10:04:00Z,,1,2019-09-28T10:04:00Z,200,185314,1036,,,50,,3,,63,400,43,20,,1,
,,,,,,,,false,,132378,17F2627F-A569-48F5-9B67-76C4551AD55A,,1,,74,,1,,132724,Fastned Vrijenban,Vrijenban A13,,Delft,,2629 HA,159,,51.983412,4.392855,,,,24/7,http://fastned.nl/,,0,185307,33,,,50,,3,,,,175,30,,2,,185308,33,,,50,,3,,125,400,50,30,,1,,185309,2,,,50,,3,,,,50,30,,1,,4,,,,50,2019-09-28T10:01:00Z,,1,2019-09-28T10:01:00Z,200,185310,1036,,,50,,3,,63,400,43,20,,1,
,,,,,,,,false,,132377,ED17BB4D-E425-4128-A678-9E11C0BCB7ED,,1,,74,,1,,132723,Fastned Hazeldonk-Oost,Hazeldonk-Oost A16,,Breda,,4836 LB,159,,51.497864494311045,4.743250363658831,,,,,http://fastned.nl/,,0,185303,33,,,50,,3,,,,175,30,,2,,185304,33,,,50,,3,,125,400,50,30,,1,,185305,2,,,50,,3,,,,50,30,,1,,4,,,,50,2019-09-28T09:59:00Z,,1,2019-09-28T09:59:00Z,200,185306,1036,,,50,,3,,63,400,43,20,,1,
,,,,,,,,false,,132376,C38D5B07-F843-47D7-9011-F3F424684BC0,,1,,74,,1,,132722,Fastned Hazeldonk-West,Hazeldonk-West A16,,Breda,,4836 LZ,159,,51.50006170367081,4.7410144819448305,,,,,http://fastned.nl/,,0,185299,33,,,50,,3,,,,175,30,,2,,185300,33,,,50,,3,,125,400,50,30,,1,,185301,2,,,50,,3,,,,50,30,,1,,4,,,,50,2019-09-28T09:58:00Z,,1,2019-09-28T09:58:00Z,200,185302,1036,,,50,,3,,63,400,43,20,,1,
,,,,,,,,false,,132375,A04E5611-3DA7-4E7B-938D-1D31B791964E,,1,,74,,1,,132721,Fastned Molenkamp,Molenkamp A15,,Gellicum,,4156 JJ,159,,51.847476442050805,5.190784931576445,,,,,http://fastned.nl/,,0,185295,33,,,50,,3,,,,175,30,,2,,185296,33,,,50,,3,,125,400,50,30,,1,,185297,2,,,50,,3,,,,50,30,,1,,4,,,,50,2019-09-28T09:56:00Z,,1,2019-09-28T09:56:00Z,200,185298,1036,,,50,,3,,63,400,43,20,,1,
,,,,,,,,false,,132374,F65BBFA7-52B8-4204-B932-F563F3CBC27D,,1,,74,,1,,132720,Fastned Eigenblok,Eigenblok A15,,Gellicum,,4156 JZ,159,,51.849068597836464,5.191414900292784,,,,24/7,http://fastned.nl/,,0,185291,33,,,50,,3,,,,175,30,,2,,185292,33,,,50,,3,,125,400,50,30,,1,,185293,2,,,50,,3,,,,50,30,,1,,4,,,,50,2019-09-28T09:54:00Z,,1,2019-09-28T09:54:00Z,200,185294,1036,,,50,,3,,63,400,43,20,,1,
,,,,,,,,false,,132373,AD36581B-1FD9-40D6-A1EC-224DBA75FF2C,,1,,74,,5,,132719,Fastned Overbroek,Overbroek A15,,Opheusden,,4051CZ,159,,51.92159655110726,5.603319459536806,,,,24/7,,,0,185288,33,,,50,,3,,125,400,50,30,,2,,185289,2,,,50,,3,,,,50,30,,2,,185290,25,,,50,,3,,63,400,43,20,,2,,4,,,,50,2019-09-28T09:36:00Z,,1,2019-09-28T09:36:00Z,200,,,,,,,,,,,,,,,
,,,,,,,,false,,132372,945D0439-190B-47E8-B7F2-FA62F1F98303,,1,,74,,5,,132718,Fastned Streepland,Streepland A16,,Zevenbergschen Hoek,,4765TK,159,,51.69068858287895,4.657570000495866,,,,24/7,,,0,185285,33,,,50,,3,,125,400,50,30,,2,,185286,2,,,50,,3,,,,50,30,,2,,185287,25,,,50,,3,,63,400,43,20,,2,,4,,,,50,2019-09-28T09:34:00Z,,1,2019-09-28T09:34:00Z,200,,,,,,,,,,,,,,,
,,,,,,,,false,,132371,B731E4D8-3F94-403A-A107-02C65A5222A0,,1,,74,,5,,132717,Fastned Tussenhoek,Tussenhoek N57,,Vierpolders,,3237 LS,159,,51.870171183539355,4.182257291199221,,,,,,,0,185282,33,,,50,,3,,125,400,50,30,,2,,185283,2,,,50,,3,,,,50,30,,2,,185284,25,,,50,,3,,63,400,43,20,,2,,4,,,,50,2019-12-08T16:58:00Z,,1,2019-09-28T09:32:00Z,200,,,,,,,,,,,,,,,
,,,,,,,,false,,132370,66375120-862A-46A1-BA36-B2BD8C024A77,,1,,74,,5,,132716,Fastned Coosenhoek,Coosenhoek N57,,Vierpolders,,3237 NA,159,,51.870605301019566,4.180432122666616,,,,24/7,,,0,185279,33,,,50,,3,,125,400,50,30,,2,,185280,2,,,50,,3,,,,50,30,,2,,185281,25,,,50,,3,,63,400,43,20,,2,,4,,,,50,2019-09-28T09:31:00Z,,1,2019-09-28T09:31:00Z,200,,,,,,,,,,,,,,,
,,,,,,,,false,,132369,3D92C80C-84EC-469C-8087-DF3318109845,,1,,74,,5,,132715,Fastned Meedenertol,Meedenertol A7,,Scheemda,,9679TN,159,,53.18090611485101,6.933631737604628,,,,,,,0,185276,33,,,50,,3,,125,400,50,30,,2,,185277,2,,,50,,3,,,,50,30,,2,,185278,25,,,50,,3,,63,400,43,20,,2,,4,,,,50,2019-09-28T08:44:00Z,,1,2019-09-28T08:44:00Z,200,,,,,,,,,,,,,,,
,,,,,,,,false,,132368,D28694F8-036B-428F-880E-1F3D16A589BF,,1,,74,,5,,132714,Fastned Roode Til,Roode Til A7,,Scheemda,,9679TN,159,,53.182019030339205,6.931017642004235,,,,24/7,,,0,185273,33,,,50,,3,,125,400,50,30,,2,,185274,2,,,50,,3,,,,50,30,,2,,185275,25,,,50,,3,,63,400,43,20,,2,,4,,,,50,2019-09-28T08:42:00Z,,1,2019-09-28T08:42:00Z,200,,,,,,,,,,,,,,,
,,,,,,,,false,,132367,66B13037-3402-4BEF-9E6A-090612E05944,,1,,74,,5,,132713,Fastned De Walden,De Walden A7,,Terwispel,,8407EB,159,,53.02930206042643,6.020059502517029,,,,24/7,,,0,185270,33,,,50,,3,,125,400,50,30,,2,,185271,2,,,50,,3,,,,50,30,,2,,185272,25,,,50,,3,,63,400,43,20,,2,,4,,,,50,2019-09-28T08:41:00Z,,1,2019-09-28T08:41:00Z,200,,,,,,,,,,,,,,,
,,,,,,,,false,,132366,294F6291-9330-44F7-9262-09FA165682D8,,1,,74,,5,,132712,Fastned Beatrixkwartier,J.P. Coenstraat 2,,Den Haag,,2595WP,159,,52.07904494794499,4.333990347882718,,,,24/7,,,0,185267,33,,,50,,3,,125,400,50,30,,2,,185268,2,,,50,,3,,,,50,30,,2,,185269,25,,,50,,3,,63,400,43,20,,2,,4,,,,50,2019-09-28T08:39:00Z,,1,2019-09-28T08:39:00Z,200,,,,,,,,,,,,,,,
,,,,,,,,false,,132365,EB707FF0-E426-4323-80C9-EF599AF3B36C,,1,,74,,5,,132711,Fastned Middelsloot,Middelsloot A7,,Middenbeemster,,1461MZ,159,,52.545986435998685,4.957308495860389,,,,24/7,,,0,185264,33,,,50,,3,,125,400,50,30,,2,,185265,2,,,50,,3,,,,50,30,,2,,185266,25,,,50,,3,,63,400,43,20,,2,,4,,,,50,2019-09-28T08:28:00Z,,1,2019-09-28T08:28:00Z,200,,,,,,,,,,,,,,,
,,,,,,,,false,,131963,7993AA04-5AA5-4EBE-B807-6F27D5A659B6,,1,,23,51819,4,,132309,Hotel Old Dutch Bergen Op Zoom,Stationsstraat 31,,Bergen op Zoom,,4611CB,159,,51.4950874,4.2952009,+31 164 271888 ,,,,,,0,184639,30,,,50,,2,,,,11,20,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"1 Tesla Connector, up to 11kW.Available for customers. Please see front desk.",,,50,2019-09-16T05:35:00Z,,1,2019-09-16T05:35:00Z,200,,,,,,,,,,,,,,,
,,,,,,,,false,,131289,AB0FA537-90DF-4F2F-A26C-4349735EB5C5,,1,,23,43238,4,,131635,Herberg de Klomp,Vilsterseweg 10,,Vilsteren,,7734PD,159,,52.5110807,6.3540541, +31 52 94 59 000,,,,,,0,183824,30,,,50,,2,,,,22,20,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"1 Tesla Connector, up to 22kW.Available for customers. Please see front desk.",,,50,2019-09-02T05:32:00Z,,1,2019-09-02T05:32:00Z,200,,,,,,,,,,,,,,,
